Survey;answer_identifier;Informed Consent;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P19;P18;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;Online course frustration;Computer for exclusive use;Internet connection;Covid-concern1;Covid-concern2;Covid-concern3;Covid-concern4;Anonymized student ID
survey3;1935;Yes;5;5;2;5;4;5;2;3;4;5;3;5;4;2;5;5;5;3;5;4;4;5;5;5;4;5;5;3;5;4;5;2;Yes;Stable, in some cases I've had issues;4;4;5;3;371
survey3;1936;Yes;3;4;5;4;2;3;3;2;3;4;3;5;4;2;3;3;4;4;4;2;3;3;5;3;3;4;3;2;3;3;2;4;Yes;Stable, in some cases I've had issues;1;1;1;1;118
survey3;1937;Yes;4;5;3;3;4;4;3;2;5;4;3;4;4;2;4;4;4;2;5;4;4;4;4;3;3;4;4;3;4;2;4;3;Yes;Stable, in some cases I've had issues;3;3;2;1;607
survey3;1938;Yes;5;5;2;5;5;5;2;2;4;4;1;5;3;2;4;5;5;4;5;5;5;5;5;4;5;4;4;3;4;3;5;3;Yes;Stable, in some cases I've had issues;3;4;4;1;500
survey3;1939;Yes;3;4;5;3;2;3;4;5;4;4;3;3;3;5;4;2;3;5;4;2;3;2;4;3;2;4;4;5;3;2;2;5;Yes;Stable, in some cases I've had issues;4;5;4;1;392
survey3;1940;Yes;4;4;2;5;4;3;4;4;4;5;3;4;4;5;3;4;5;4;4;4;5;4;5;3;4;5;5;4;4;3;4;3;Yes;Very stable;4;5;5;2;555
survey3;1941;Yes;3;4;3;5;3;3;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;5;No;Unstable, sometimes I've got problems;3;4;4;3;217
survey3;1942;Yes;5;5;1;5;5;5;4;1;5;5;3;5;5;1;5;5;5;1;5;5;5;5;5;4;5;5;5;3;5;1;5;1;Yes;Stable, in some cases I've had issues;1;1;1;1;216
survey3;1943;Yes;4;5;2;4;5;3;3;2;4;4;5;5;4;2;4;3;5;1;4;5;5;4;4;3;4;5;4;1;4;1;5;4;Yes;Stable, in some cases I've had issues;3;4;4;1;429
survey3;1944;Yes;3;3;5;3;3;3;3;4;4;4;4;4;3;5;3;3;2;5;4;3;3;3;4;3;4;1;4;5;3;2;3;5;Yes;Stable, in some cases I've had issues;1;3;3;1;761
survey3;1945;Yes;5;5;1;5;5;5;1;4;4;5;1;5;5;1;5;5;5;4;5;5;5;5;5;5;3;5;5;3;5;1;5;1;Yes;Stable, in some cases I've had issues;4;4;4;2;491
survey3;1946;Yes;3;3;3;2;3;3;3;2;3;2;3;4;3;2;3;2;2;2;3;3;4;4;3;2;3;4;3;1;3;2;3;5;Yes;Unstable, sometimes I've got problems;3;4;4;1;363
survey3;1947;Yes;4;3;2;3;5;5;1;2;4;4;4;5;5;2;4;4;5;3;4;5;5;4;4;4;3;5;4;3;4;2;4;5;Yes;Stable, in some cases I've had issues;4;4;4;3;180
survey3;1948;Yes;5;5;3;5;5;5;4;4;4;5;5;5;5;3;5;5;5;3;5;5;5;5;5;3;5;5;5;4;5;5;5;3;Yes;Stable, in some cases I've had issues;2;5;5;1;879
survey3;1949;Yes;5;5;1;5;5;5;5;3;4;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;4;5;5;1;5;1;5;5;Yes;Very stable;1;5;5;1;832
survey3;1950;Yes;5;5;1;2;4;4;2;2;3;5;4;5;5;5;5;5;5;1;5;5;5;5;4;5;4;5;4;2;5;1;5;5;Yes;Stable, in some cases I've had issues;5;5;5;2;420
survey3;1951;Yes;2;2;5;3;1;1;4;5;2;2;4;4;1;5;1;1;1;5;1;1;4;1;2;4;2;1;1;4;2;2;2;5;Yes;Very stable;4;4;4;1;580
survey3;1952;Yes;4;5;3;4;4;4;3;3;4;5;2;5;4;2;5;4;4;4;5;4;4;4;5;3;4;4;5;2;4;3;4;2;Yes;Stable, in some cases I've had issues;4;5;4;1;35
survey3;1953;Yes;3;5;1;3;5;5;3;2;5;5;4;4;4;1;4;4;5;2;5;4;5;5;5;4;4;5;5;1;4;3;4;1;Yes;Very stable;4;5;4;1;750
survey3;1954;Yes;5;5;2;4;5;5;4;2;4;4;4;5;5;2;4;5;5;2;5;5;5;4;4;3;4;4;5;2;5;2;5;3;Yes;Very stable;4;4;4;1;589
survey3;1955;Yes;4;4;4;3;2;3;2;3;2;4;2;4;2;2;4;3;4;4;4;3;4;4;4;2;4;4;4;4;4;4;4;2;Yes;Stable, in some cases I've had issues;4;4;4;2;764
survey3;1956;Yes;5;5;2;4;4;4;3;5;4;4;3;5;3;5;4;4;4;5;5;5;4;3;4;3;4;4;4;5;4;2;5;3;Yes;Stable, in some cases I've had issues;4;5;5;1;630
survey3;1957;Yes;2;4;5;3;2;1;3;2;2;4;2;4;2;3;1;3;3;4;3;4;4;3;4;2;4;3;2;2;4;2;2;1;Yes;Unstable, sometimes I've got problems;5;5;5;2;24
survey3;1958;Yes;2;2;4;2;4;2;2;2;2;4;3;5;2;2;4;4;4;1;2;2;4;4;4;2;2;4;2;1;4;4;4;1;Yes;Stable, in some cases I've had issues;2;4;4;1;9
survey3;1959;Yes;3;4;2;4;2;4;3;4;1;4;3;4;3;4;4;4;4;4;3;2;4;4;4;1;3;4;4;3;4;4;3;3;Yes;Very stable;4;4;4;1;570
survey3;1960;Yes;5;5;1;5;5;5;2;1;5;5;2;5;4;1;5;5;5;1;5;5;5;4;5;4;5;5;4;2;5;2;5;5;Yes;Stable, in some cases I've had issues;1;3;4;1;441
survey3;1961;Yes;3;2;4;2;4;2;2;2;2;4;2;3;2;2;2;4;3;2;3;3;4;4;4;3;2;4;3;1;4;4;4;1;Yes;Stable, in some cases I've had issues;2;4;4;1;invalid id
survey3;1962;Yes;4;5;4;5;3;4;4;4;5;5;5;5;3;5;4;5;5;5;4;3;5;5;5;3;4;5;5;5;3;4;4;5;Yes;Stable, in some cases I've had issues;4;5;5;2;211
survey3;1963;Yes;3;3;5;3;3;3;5;4;1;3;5;3;5;5;3;3;3;3;4;3;5;3;5;3;2;1;3;5;3;2;3;5;No;Stable, in some cases I've had issues;5;5;4;3;86
survey3;1964;Yes;3;4;2;3;4;4;3;4;4;4;3;4;3;4;4;3;4;3;4;4;4;4;4;3;4;4;4;5;4;3;4;3;Yes;Stable, in some cases I've had issues;4;4;5;3;836
survey3;1965;Yes;4;4;1;4;4;4;2;2;3;4;2;4;4;2;4;4;4;2;4;4;5;5;4;4;4;4;4;2;4;4;4;1;Yes;Very stable;2;2;4;1;558
survey3;1966;Yes;3;4;3;3;2;3;2;4;3;4;4;4;2;3;4;2;1;4;4;3;3;3;4;2;3;2;4;4;3;3;3;3;Yes;Stable, in some cases I've had issues;3;4;3;2;612
survey3;1967;Yes;4;4;5;5;4;4;2;2;4;5;2;5;4;2;4;5;5;2;5;4;5;5;5;5;4;5;5;2;4;1;4;1;Yes;Stable, in some cases I've had issues;3;4;4;2;322
survey3;1968;Yes;4;4;2;4;5;4;4;4;4;4;4;4;4;2;4;3;3;2;4;4;4;3;4;3;4;4;4;3;4;3;4;4;Yes;Very stable;2;5;5;2;323
survey3;1969;Yes;4;4;2;2;4;4;4;4;4;3;3;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Yes;Stable, in some cases I've had issues;1;2;2;2;847
survey3;1970;Yes;4;4;3;4;5;4;4;3;4;4;4;5;4;5;4;4;5;3;4;4;4;5;4;4;4;5;4;4;4;5;5;3;Yes;Stable, in some cases I've had issues;4;4;5;2;403
survey3;1971;Yes;4;4;2;4;2;4;4;3;3;4;4;4;4;4;4;3;3;2;4;4;4;3;4;3;3;3;4;2;3;3;3;2;Yes;Stable, in some cases I've had issues;4;4;4;2;674
survey3;1972;Yes;3;4;2;2;1;3;5;5;2;4;5;1;5;5;4;2;3;5;3;1;4;2;3;4;2;4;4;5;1;5;1;5;Yes;Unstable, sometimes I've got problems;5;5;5;4;354
survey3;1973;Yes;4;5;3;4;3;4;1;1;3;5;1;4;1;1;4;4;5;1;5;3;3;5;5;5;4;5;5;1;3;1;4;1;Yes;Stable, in some cases I've had issues;1;1;4;1;569
survey3;1974;Yes;3;4;2;4;3;3;2;4;4;3;5;4;4;4;3;3;2;4;4;3;4;3;3;2;4;3;2;4;3;2;3;1;Yes;Very stable;1;4;4;1;745
survey3;1975;Yes;3;2;3;4;3;3;3;4;3;2;3;3;4;2;2;3;4;2;4;4;3;3;1;1;4;3;3;2;2;4;3;4;No;Unstable, sometimes I've got problems;3;2;3;3;325
survey3;1976;Yes;3;2;5;2;1;2;2;5;3;4;2;4;3;5;1;3;4;5;3;2;3;4;4;3;3;4;4;5;2;2;2;5;No;Very unstable;3;5;5;2;invalid id
survey3;1977;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey3;1978;Yes;5;5;2;4;4;4;4;3;3;5;4;5;5;2;4;5;5;3;5;5;5;5;5;5;4;4;5;3;4;4;4;3;Yes;Stable, in some cases I've had issues;4;4;4;1;133
survey3;1979;Yes;4;5;1;4;5;4;3;4;4;3;2;5;3;2;4;4;4;2;5;5;4;3;4;3;4;4;4;2;4;2;4;3;Yes;Stable, in some cases I've had issues;3;5;4;1;636
survey3;1980;Yes;4;4;3;4;3;4;3;4;4;5;2;5;5;4;4;3;4;4;5;5;5;5;5;3;4;4;5;4;4;3;4;2;Yes;Stable, in some cases I've had issues;4;5;5;2;205
survey3;1981;Yes;5;5;1;5;5;5;3;3;5;5;2;5;4;2;5;5;5;2;5;5;5;5;5;5;5;5;5;2;5;2;5;1;Yes;Stable, in some cases I've had issues;1;1;4;1;571
survey3;1982;Yes;4;5;3;4;4;3;4;2;4;4;3;4;4;4;3;4;4;2;4;4;4;3;4;2;4;4;4;2;4;2;3;2;Yes;Very stable;4;4;4;1;677
survey3;1983;Yes;4;2;2;2;4;4;3;2;3;4;3;5;2;2;4;4;4;3;3;4;4;4;4;3;3;4;4;2;4;2;4;5;Yes;Stable, in some cases I've had issues;2;2;2;1;657
survey3;1984;Yes;3;4;2;3;2;3;3;2;2;4;3;4;3;3;3;3;3;3;4;3;4;4;3;3;3;3;4;2;3;4;3;3;Yes;Stable, in some cases I've had issues;1;5;5;1;821
survey3;1985;Yes;4;5;4;2;2;2;5;5;5;4;4;5;5;5;1;2;4;5;5;2;5;2;4;1;4;5;4;4;2;4;3;2;Yes;Unstable, sometimes I've got problems;5;4;5;2;716
survey3;1986;Yes;5;5;1;5;5;5;5;3;5;5;4;5;5;1;5;5;5;2;4;5;5;5;5;4;4;5;5;1;5;1;5;3;Yes;Very stable;4;4;4;1;796
survey3;1987;Yes;4;5;2;3;3;4;4;2;4;4;2;5;3;2;4;4;4;2;5;4;4;4;3;4;5;4;5;2;4;2;4;5;Yes;Very stable;4;5;5;1;809
survey3;1988;Yes;5;5;2;4;5;5;3;2;4;5;3;5;4;2;5;5;5;2;5;5;4;5;5;5;5;5;5;3;5;2;4;3;Yes;Very stable;4;4;4;2;387
survey3;1989;Yes;3;4;2;4;4;4;4;4;3;4;5;4;4;3;4;3;4;3;4;4;4;3;4;4;3;4;4;2;4;4;4;3;Yes;Unstable, sometimes I've got problems;5;5;5;2;87
survey3;1990;Yes;1;3;5;3;2;1;3;5;1;3;3;4;1;5;1;3;3;5;3;3;4;2;3;3;5;3;3;5;2;4;3;5;Yes;Unstable, sometimes I've got problems;5;5;5;3;255
survey3;1991;Yes;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;3;Yes;Very stable;5;5;5;1;335
survey3;1992;Yes;5;5;3;5;3;5;4;2;3;5;4;5;5;3;5;5;5;3;5;5;5;5;5;5;4;5;5;3;5;2;3;4;No;Very stable;4;4;4;1;invalid id
survey3;1993;Yes;5;5;1;4;5;5;4;2;5;5;1;5;5;3;5;5;5;1;5;5;5;4;5;5;5;5;5;1;5;4;5;2;Yes;Very stable;1;1;2;1;417
survey3;1994;Yes;4;4;3;4;3;2;2;4;3;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;4;2;4;3;Yes;Stable, in some cases I've had issues;4;4;4;3;37
survey3;1995;Yes;3;3;4;4;2;5;5;5;3;5;5;5;5;5;4;2;5;5;3;3;5;5;4;4;2;5;5;5;3;5;2;5;Yes;Stable, in some cases I've had issues;5;5;5;3;331
survey3;1996;Yes;3;4;4;4;3;3;3;5;4;3;4;3;4;4;3;3;4;5;4;4;4;4;3;3;4;4;3;5;4;3;4;4;Yes;Stable, in some cases I've had issues;3;3;3;1;900
survey3;1997;Yes;3;4;5;4;2;3;4;5;3;4;5;4;3;5;3;3;3;5;3;3;5;3;4;3;4;4;3;5;3;4;3;3;Yes;Unstable, sometimes I've got problems;5;5;5;1;250
survey3;1998;Yes;5;5;2;5;5;5;4;3;5;5;4;5;5;4;4;5;5;5;5;5;5;5;5;4;5;5;5;3;5;3;5;5;Yes;Stable, in some cases I've had issues;5;5;5;3;854
survey3;1999;Yes;2;4;2;4;1;3;1;5;5;5;1;5;1;5;3;3;2;5;5;1;5;3;3;3;2;3;2;5;3;1;3;5;Yes;Unstable, sometimes I've got problems;1;1;5;1;534
survey3;2000;Yes;4;5;1;3;4;4;3;1;3;3;2;5;5;1;5;4;3;2;5;5;5;3;3;4;4;4;3;1;4;1;5;3;Yes;Stable, in some cases I've had issues;4;4;4;4;469
survey3;2001;Yes;4;5;2;3;5;5;4;4;2;5;3;5;3;2;4;4;5;4;4;4;4;4;5;3;2;5;4;3;5;1;5;1;Yes;Stable, in some cases I've had issues;4;4;3;1;461
survey3;2002;Yes;3;4;3;4;3;3;3;5;4;4;3;4;3;5;3;3;4;5;4;4;5;3;3;3;3;4;3;4;3;3;4;5;Yes;Very stable;5;5;5;4;285
survey3;2003;Yes;5;5;2;5;5;3;5;5;5;5;5;5;4;2;3;5;5;2;5;5;5;5;5;5;5;5;5;2;5;5;5;1;Yes;Stable, in some cases I've had issues;2;4;4;2;904
survey3;2004;Yes;4;4;4;4;4;3;4;4;3;3;4;4;5;3;4;4;4;5;4;4;4;3;4;3;4;4;3;5;4;4;4;5;Yes;Unstable, sometimes I've got problems;4;5;4;4;258
survey3;2005;Yes;2;3;4;3;1;2;4;4;4;5;2;3;4;4;2;1;3;5;2;3;3;5;4;2;2;4;4;4;2;4;3;2;Yes;Stable, in some cases I've had issues;4;4;2;1;12
survey3;2006;Yes;4;4;3;5;3;5;2;4;4;5;2;5;4;3;5;5;5;2;5;4;4;5;5;3;4;5;5;3;5;2;3;5;Yes;Stable, in some cases I've had issues;4;4;3;1;483
survey3;2007;Yes;3;4;4;2;3;2;5;5;3;4;5;4;4;5;3;3;3;5;4;4;4;3;3;2;2;4;4;5;4;4;3;5;Yes;Stable, in some cases I've had issues;4;5;4;3;563
survey3;2008;Yes;4;5;3;3;2;3;2;5;4;3;2;5;1;5;3;4;2;3;5;4;4;4;4;3;5;4;4;4;4;4;4;5;Yes;Unstable, sometimes I've got problems;4;5;5;1;233
survey3;2009;Yes;2;2;4;4;2;3;3;4;4;4;3;5;3;3;3;3;3;4;4;3;3;4;3;3;3;4;3;3;4;4;3;4;Yes;Stable, in some cases I've had issues;4;4;4;1;803
survey3;2010;Yes;4;5;3;5;5;5;2;3;3;5;2;5;5;1;5;4;5;1;5;5;5;5;5;3;3;5;5;1;5;1;5;1;Yes;Stable, in some cases I've had issues;3;3;3;1;266
survey3;2011;Yes;4;4;3;4;3;5;3;3;5;5;3;5;4;3;5;4;4;3;5;4;5;3;5;4;5;5;5;3;4;3;5;4;Yes;Very stable;2;4;4;3;306
survey3;2012;Yes;3;4;3;4;4;4;4;5;5;3;5;5;5;3;3;3;3;4;4;4;4;3;3;3;5;3;3;4;5;4;4;3;Yes;Stable, in some cases I've had issues;4;4;4;2;425
survey3;2013;Yes;4;4;4;4;2;4;2;4;4;2;2;4;2;4;4;2;2;4;4;2;2;2;4;2;4;2;2;4;4;2;2;2;Yes;Very stable;1;4;1;1;116
survey3;2014;Yes;5;5;1;5;4;5;4;4;5;5;4;5;5;1;5;5;5;3;5;5;5;4;5;4;5;5;5;5;5;4;4;2;Yes;Stable, in some cases I've had issues;4;4;3;2;92
survey3;2015;Yes;4;3;5;5;2;2;3;5;5;4;3;4;3;5;2;5;5;5;3;4;4;4;5;3;3;4;5;5;3;4;3;2;Yes;Stable, in some cases I've had issues;4;4;4;3;67
survey3;2016;Yes;3;4;4;4;4;3;3;4;4;5;3;5;3;4;3;3;4;4;4;3;4;4;4;3;4;5;5;4;4;4;4;2;Yes;Very stable;3;4;4;2;853
survey3;2017;Yes;5;5;1;5;5;5;3;1;3;5;5;5;5;1;5;5;5;1;5;5;5;5;5;5;5;5;5;1;5;3;5;3;Yes;Stable, in some cases I've had issues;3;3;3;1;invalid id
survey3;2018;Yes;4;5;2;4;5;4;4;3;3;5;4;5;5;4;5;3;4;5;5;5;5;5;5;3;3;5;5;5;5;3;5;4;Yes;Stable, in some cases I've had issues;4;5;5;2;574
survey3;2019;Yes;2;3;2;5;3;2;1;5;4;3;3;5;2;4;3;1;2;5;4;3;4;2;4;1;1;3;1;5;3;1;4;4;Yes;Unstable, sometimes I've got problems;5;5;5;4;546
survey3;2020;Yes;2;3;5;3;1;2;4;5;4;4;5;2;2;5;2;2;3;5;4;2;4;2;4;2;3;4;4;4;2;2;2;5;Yes;Stable, in some cases I've had issues;4;4;4;1;401
survey3;2021;Yes;3;4;3;3;3;3;4;3;3;4;3;4;3;3;3;3;4;4;4;4;4;4;4;3;3;4;4;3;3;4;3;2;Yes;Unstable, sometimes I've got problems;3;4;4;2;618
survey3;2022;Yes;4;4;2;4;3;4;3;4;4;4;2;4;3;3;4;4;4;2;4;4;4;3;4;3;3;4;3;2;4;3;4;3;Yes;Very stable;4;5;4;1;484
survey3;2023;Yes;4;3;3;2;5;4;2;4;3;2;3;4;2;2;4;3;4;2;2;4;5;2;4;4;3;4;2;2;4;1;4;5;Yes;Stable, in some cases I've had issues;4;4;2;1;245
survey3;2024;Yes;4;5;2;3;4;4;4;5;4;4;4;5;3;4;4;3;3;4;4;4;5;4;4;3;4;4;3;5;4;4;4;2;Yes;Very stable;2;2;4;1;891
survey3;2025;Yes;5;5;2;4;5;3;3;4;5;4;5;5;3;2;3;5;5;2;5;4;4;3;4;3;5;4;4;2;4;3;4;5;Yes;Unstable, sometimes I've got problems;4;4;4;1;650
survey3;2026;Yes;2;5;5;4;2;3;4;2;4;4;4;5;5;5;4;3;4;4;4;2;4;3;4;2;5;5;4;4;4;4;2;3;Yes;Very stable;3;5;4;1;747
survey3;2027;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey3;2028;Yes;3;3;4;3;4;2;3;4;4;4;3;4;2;2;2;2;4;4;4;4;4;3;3;2;3;4;3;4;3;2;4;5;Yes;Stable, in some cases I've had issues;5;5;5;5;746
survey3;2029;Yes;4;5;1;5;5;5;3;1;4;5;4;5;5;1;5;5;5;4;5;5;5;5;5;4;5;5;5;4;5;5;5;1;Yes;Very stable;5;5;5;1;858
survey3;2030;Yes;5;5;5;5;5;5;5;1;5;5;1;5;5;5;1;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;Yes;Very stable;2;4;5;1;615
survey3;2031;Yes;4;5;1;4;5;5;2;3;5;5;2;5;4;3;4;4;5;2;5;5;4;4;5;4;4;5;5;2;5;1;5;3;Yes;Stable, in some cases I've had issues;3;4;5;1;473
survey3;2032;Yes;3;2;2;2;1;1;3;5;3;5;5;4;4;5;1;3;5;5;3;2;5;4;5;2;2;5;5;5;2;1;2;3;Yes;Stable, in some cases I've had issues;3;4;4;1;155
survey3;2033;Yes;5;5;1;2;5;5;4;4;4;5;4;5;5;3;4;5;5;3;5;5;5;4;5;3;5;5;5;3;5;4;5;5;Yes;Very stable;1;1;2;1;419
survey3;2034;Yes;4;4;3;4;3;3;3;4;3;4;4;4;3;3;4;3;3;4;4;3;4;3;4;4;2;3;4;4;3;3;4;5;Yes;Stable, in some cases I've had issues;4;4;4;2;573
survey3;2035;Yes;3;4;5;4;2;4;3;5;5;5;2;4;3;5;4;2;3;5;5;4;5;4;5;4;3;4;4;5;4;5;2;2;Yes;Unstable, sometimes I've got problems;4;5;5;4;648
survey3;2036;Yes;4;3;4;3;2;3;3;4;3;4;4;4;3;4;3;4;4;4;4;3;4;4;4;4;3;4;4;4;4;4;3;5;Yes;Stable, in some cases I've had issues;4;4;4;3;309
survey3;2037;Yes;5;5;2;3;5;4;3;3;5;5;3;5;5;5;4;5;5;2;5;5;5;5;4;5;5;5;5;1;5;1;5;4;Yes;Stable, in some cases I've had issues;4;4;4;1;545
survey3;2038;Yes;1;2;5;3;2;1;2;5;4;3;1;4;3;3;1;1;2;5;2;2;4;2;3;2;2;2;2;4;2;1;2;5;Yes;Unstable, sometimes I've got problems;4;5;4;3;757
survey3;2039;Yes;4;4;2;4;4;4;3;4;3;4;3;4;3;3;4;4;4;3;4;4;4;4;4;4;4;4;4;3;4;3;4;3;Yes;Stable, in some cases I've had issues;3;3;3;2;400
survey3;2040;Yes;3;3;3;2;3;2;3;4;3;4;3;4;3;2;3;3;2;3;3;3;4;3;3;3;3;3;3;2;3;3;3;2;Yes;Stable, in some cases I've had issues;4;5;5;1;283
survey3;2041;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no data
survey3;2042;Yes;4;5;2;5;4;5;4;4;4;5;4;5;4;3;5;4;5;4;4;4;4;4;4;4;4;5;5;4;4;4;4;3;Yes;Very stable;5;5;4;1;936
survey3;2043;Yes;4;4;4;4;4;3;4;5;3;4;5;4;5;5;3;3;4;5;4;4;5;3;4;3;4;4;4;5;3;3;4;5;Yes;Stable, in some cases I've had issues;4;4;4;1;770
survey3;2044;Yes;3;2;5;2;1;1;1;4;3;1;2;3;3;5;2;3;1;5;3;1;3;2;2;2;2;1;1;5;1;1;1;5;Yes;Stable, in some cases I've had issues;2;4;4;1;117
survey3;2045;Yes;4;5;2;5;4;4;2;2;4;5;2;5;3;2;4;4;5;2;5;4;4;4;4;3;4;5;4;2;4;1;4;3;Yes;Stable, in some cases I've had issues;2;3;2;1;368
survey3;2046;Yes;3;5;2;3;2;3;5;5;4;5;5;5;4;4;3;2;4;5;4;3;4;3;5;3;4;4;4;5;3;2;4;5;Yes;Stable, in some cases I've had issues;2;5;5;1;182
survey3;2047;Yes;4;5;4;5;3;4;3;4;5;5;4;4;4;5;4;3;5;5;5;2;4;4;5;3;5;5;5;4;4;5;5;5;Yes;Unstable, sometimes I've got problems;5;5;5;2;800
survey3;2048;Yes;5;5;1;5;5;5;3;2;4;5;2;5;5;1;5;5;5;1;5;5;5;5;5;5;4;5;5;1;5;4;5;4;Yes;Stable, in some cases I've had issues;3;4;4;1;456
survey3;2049;Yes;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Yes;Stable, in some cases I've had issues;3;4;5;1;487
survey3;2050;Yes;4;4;4;5;2;3;3;4;4;4;4;5;3;5;3;4;5;4;4;4;5;4;5;2;4;4;5;3;4;2;3;4;Yes;Unstable, sometimes I've got problems;2;4;3;1;95
survey3;2051;Yes;4;4;1;4;5;4;4;4;4;4;4;4;5;2;5;4;4;2;4;4;5;4;4;4;4;4;3;2;4;2;4;4;Yes;Stable, in some cases I've had issues;4;5;5;2;388
survey3;2052;Yes;5;5;1;4;4;5;3;2;1;5;2;5;4;3;5;4;4;2;5;5;5;3;4;3;2;4;4;1;5;2;5;1;Yes;Very stable;3;4;5;1;412
survey3;2053;Yes;5;5;2;4;5;5;2;3;4;5;2;5;4;3;5;5;5;3;5;5;5;5;5;4;4;5;4;2;5;2;5;4;Yes;Very stable;2;5;4;1;386
survey3;2054;Yes;4;5;2;4;5;4;3;4;4;5;3;5;5;3;5;5;5;3;5;5;5;5;5;5;5;5;5;4;5;2;5;4;Yes;Stable, in some cases I've had issues;3;5;4;1;533
survey3;2055;Yes;4;4;2;4;4;4;4;5;4;3;4;4;4;5;4;2;3;5;4;4;4;4;5;3;4;4;4;5;3;4;4;5;Yes;Very stable;4;5;5;2;424
survey3;2056;Yes;5;5;1;5;5;5;4;2;4;5;4;5;5;3;5;5;5;3;5;5;5;5;5;5;4;5;5;3;5;4;5;2;Yes;Very stable;4;4;3;1;475
survey3;2057;Yes;5;5;2;5;5;5;2;3;5;5;2;5;2;2;5;5;5;1;5;5;5;5;5;5;5;5;5;2;5;3;5;2;Yes;Stable, in some cases I've had issues;2;2;4;1;406
survey3;2058;Yes;4;5;1;4;5;5;2;3;4;5;4;5;5;1;5;4;5;1;5;5;5;4;4;2;3;5;4;1;5;4;5;1;Yes;Very stable;4;4;5;1;688
survey3;2059;Yes;5;5;1;5;5;5;3;3;5;5;3;5;5;1;5;5;5;1;5;5;5;5;5;5;5;5;5;3;5;1;5;1;Yes;Very stable;3;5;3;1;415
survey3;2060;Yes;4;5;5;3;1;1;2;5;5;5;2;2;4;5;2;4;3;5;4;1;4;3;4;2;4;3;3;5;3;5;3;5;Yes;Stable, in some cases I've had issues;4;5;4;2;253
survey3;2061;Yes;4;4;5;5;3;4;4;4;3;5;5;5;3;5;4;4;5;4;4;4;4;5;5;5;3;5;5;4;4;1;4;5;Yes;Unstable, sometimes I've got problems;5;5;5;2;293
survey3;2062;Yes;4;4;2;4;4;3;4;4;2;5;3;4;5;5;3;3;5;4;4;4;5;5;5;4;2;5;5;4;4;4;4;4;Yes;Very stable;4;4;4;2;479
survey3;2063;Yes;4;4;2;4;3;3;2;1;5;3;1;5;2;1;4;4;3;1;4;4;4;1;4;4;5;4;4;1;4;4;4;5;Yes;Very stable;2;2;2;1;930
survey3;2064;Yes;3;2;3;3;3;3;3;3;3;3;3;3;3;5;4;3;2;5;4;3;3;3;3;3;3;3;3;3;3;3;3;3;Yes;Stable, in some cases I've had issues;3;3;3;3;26
survey3;2065;Yes;4;5;3;4;3;3;3;4;4;4;3;4;3;4;3;3;4;4;5;4;4;4;5;4;4;4;4;3;4;3;3;3;Yes;Stable, in some cases I've had issues;2;4;1;1;84
survey3;2066;Yes;4;2;4;3;3;2;2;5;2;4;3;3;1;4;2;3;2;5;2;2;3;3;3;2;1;4;3;5;2;4;3;5;No;Stable, in some cases I've had issues;4;4;4;3;21
survey3;2067;Yes;3;3;5;4;1;1;4;5;4;3;5;4;4;5;1;3;3;5;3;1;4;3;5;5;3;3;3;5;2;5;3;5;Yes;Stable, in some cases I've had issues;3;5;5;1;609
survey3;2068;Yes;4;4;4;5;3;4;2;4;5;5;2;5;5;2;4;4;5;4;5;4;4;4;5;2;5;5;5;2;4;1;4;5;Yes;Very stable;4;5;2;2;344
survey3;2069;Yes;5;5;1;5;5;5;3;4;3;5;2;5;4;2;5;5;5;2;5;5;5;5;5;5;4;5;5;2;5;4;5;2;Yes;Very stable;1;2;2;1;395
survey3;2070;Yes;2;4;2;1;4;4;1;4;1;1;1;4;1;4;4;1;1;5;4;4;4;1;1;4;1;1;1;5;4;1;4;2;No;Stable, in some cases I've had issues;4;5;5;4;311
survey3;2071;Yes;4;5;2;5;5;5;3;2;3;5;3;5;4;3;5;4;4;2;5;5;5;5;5;5;2;5;5;2;5;2;5;2;Yes;Very stable;3;4;4;1;76
survey3;2072;Yes;4;5;3;5;3;4;3;4;4;4;5;5;5;4;4;4;4;4;5;4;4;3;4;4;4;4;4;3;4;3;5;5;Yes;Unstable, sometimes I've got problems;2;4;2;1;212
survey3;2073;Yes;4;4;2;4;5;5;5;4;4;4;5;4;4;2;5;4;4;2;4;4;4;4;5;4;4;4;4;3;4;3;4;4;Yes;Very stable;4;4;4;2;820
